Coverage,Length,Time,DGP,Method,Algorithm
0.88,3.1266254784444816,0.833230343777452,Linear,RO-StabCP,SGD
0.88,3.0865314529748913,0.0454219338829301,Linear,LOO-StabCP,SGD
0.92,3.3371822424571427,0.7239960136468072,Linear,OracleCP,SGD
0.92,3.390789869653072,36.22751582920819,Linear,FullCP,SGD
0.95,3.573338902384255,0.004308368327869661,Linear,SplitCP,SGD
0.94,3.51467173674482,0.7615293858026521,Linear,RO-StabCP,SGD
0.92,3.4744460406579574,0.04571320385439171,Linear,LOO-StabCP,SGD
0.96,3.1321655057811735,0.7927802264907207,Linear,OracleCP,SGD
0.95,3.28771812534063,40.62012590549058,Linear,FullCP,SGD
0.97,3.7204649385853448,0.004377140404464764,Linear,SplitCP,SGD
0.97,3.4169579883471966,0.865079906073525,Linear,RO-StabCP,SGD
0.96,3.376743426181769,0.045911429251636424,Linear,LOO-StabCP,SGD
0.88,2.8827643107628114,0.7378556097888556,Linear,OracleCP,SGD
0.88,2.8674615258073697,43.13455438829564,Linear,FullCP,SGD
0.93,3.618301397739103,0.00428005041397756,Linear,SplitCP,SGD
0.88,3.0128720240766533,0.7331912448291995,Linear,RO-StabCP,SGD
0.88,2.9716953071671304,0.04553925095476881,Linear,LOO-StabCP,SGD
0.86,2.914972192101506,0.73629812452479,Linear,OracleCP,SGD
0.86,2.9404605100824135,42.66429092853833,Linear,FullCP,SGD
0.88,3.110829614728762,0.004243641667544859,Linear,SplitCP,SGD
0.88,3.057689019243158,0.7290527839846824,Linear,RO-StabCP,SGD
0.86,3.0183786504081436,0.06547910775107825,Linear,LOO-StabCP,SGD
0.83,2.5817320252401026,0.6038107416724601,Linear,OracleCP,SGD
0.83,2.9276294449563314,47.509542631304605,Linear,FullCP,SGD
0.78,2.3660257208433415,0.0042395962512745584,Linear,SplitCP,SGD
0.83,3.065252401680732,0.5978558889225782,Linear,RO-StabCP,SGD
0.83,3.0251846596918055,0.2538175076311721,Linear,LOO-StabCP,SGD
0.92,3.1250691251616174,0.5730858050995303,Linear,OracleCP,SGD
0.9,3.09206727988937,48.79932651909932,Linear,FullCP,SGD
0.92,3.3506946763704297,0.0042395962512745584,Linear,SplitCP,SGD
0.92,3.2759677577564346,0.7628158281766075,Linear,RO-StabCP,SGD
0.92,3.236690616490567,0.04611774548142173,Linear,LOO-StabCP,SGD
0.93,3.2175487550649193,0.5800722389983387,Linear,OracleCP,SGD
0.92,3.1815743895449593,41.65132273987144,Linear,FullCP,SGD
0.98,4.242589429112104,0.0042760049977072605,Linear,SplitCP,SGD
0.94,3.3023523003019566,0.60124999317336,Linear,RO-StabCP,SGD
0.93,3.2604416467336312,0.2623250180476133,Linear,LOO-StabCP,SGD
0.88,2.8142349031447584,0.8947368527510954,Linear,OracleCP,SGD
0.87,2.9493278591678194,52.043633050808204,Linear,FullCP,SGD
0.82,2.4677699169852776,0.006019579410206625,Linear,SplitCP,SGD
0.89,3.055654531307439,0.7171956688964327,Linear,RO-StabCP,SGD
0.89,3.0169476824257737,0.047440596601809874,Linear,LOO-StabCP,SGD
0.92,2.969115757004399,0.7590050460499848,Linear,OracleCP,SGD
0.9,3.1381471573935467,37.72124533285382,Linear,FullCP,SGD
0.76,2.402700721055795,0.02032417134198796,Linear,SplitCP,SGD
0.92,3.2511930139306147,0.8836969117494463,Linear,RO-StabCP,SGD
0.92,3.208962694337409,0.04560802303136391,Linear,LOO-StabCP,SGD
0.83,2.703471082814375,1.168494217178577,Linear,OracleCP,SGD
0.83,2.720554292774359,48.9302806891852,Linear,FullCP,SGD
0.82,2.703157147777191,0.023127644817305965,Linear,SplitCP,SGD
0.85,2.8279232897984876,0.5874429874428256,Linear,RO-StabCP,SGD
0.83,2.79087359925518,0.04565656802660751,Linear,LOO-StabCP,SGD
0.88,3.322895198964115,0.7627794194301748,Linear,OracleCP,SGD
0.87,3.3170268950721713,44.02774993744775,Linear,FullCP,SGD
0.8,2.8806448881924105,0.004243641667544859,Linear,SplitCP,SGD
0.88,3.4965989165517617,0.7780872745969906,Linear,RO-StabCP,SGD
0.88,3.4568025885091287,0.0454421609642816,Linear,LOO-StabCP,SGD
0.96,3.6060926749105526,0.7611207987593517,Linear,OracleCP,SGD
0.94,3.593668125176627,40.107074077842306,Linear,FullCP,SGD
0.94,3.5489969403853183,0.12052104152478212,Linear,SplitCP,SGD
0.96,3.735941853912923,7.038660222857937,Linear,RO-StabCP,SGD
0.96,3.6958753794850914,0.04587502050520372,Linear,LOO-StabCP,SGD
0.88,3.2763022120577783,0.5603386984318146,Linear,OracleCP,SGD
0.87,3.37086614383112,37.73866894073,Linear,FullCP,SGD
0.87,3.278707219895316,0.004377140404464764,Linear,SplitCP,SGD
0.88,3.4658783908844395,0.8713260287948684,Linear,RO-StabCP,SGD
0.88,3.4261518949547383,0.045745567184554116,Linear,LOO-StabCP,SGD
0.95,3.7174534439517215,0.6873283605728067,Linear,OracleCP,SGD
0.95,3.674807626502925,39.02030536015633,Linear,FullCP,SGD
0.95,3.743276265284493,0.004296232079058761,Linear,SplitCP,SGD
0.95,3.814545987008988,0.6713975113003646,Linear,RO-StabCP,SGD
0.95,3.773396363420003,0.2054788286173556,Linear,LOO-StabCP,SGD
0.94,3.3403784826445,0.568174669747386,Linear,OracleCP,SGD
0.93,3.361270477075608,53.60534577487623,Linear,FullCP,SGD
0.98,4.448959246604451,0.012318292543063962,Linear,SplitCP,SGD
0.95,3.463073201279821,0.6198103630214972,Linear,RO-StabCP,SGD
0.95,3.421994667568211,0.04569297677304021,Linear,LOO-StabCP,SGD
0.95,3.232435300964895,0.6246446354645058,Linear,OracleCP,SGD
0.95,3.3145708295117036,41.87678997028035,Linear,FullCP,SGD
0.97,3.89639019015965,0.015065130190597764,Linear,SplitCP,SGD
0.97,3.421888242580989,0.7046831963723943,Linear,RO-StabCP,SGD
0.97,3.385403706090504,0.04617033589293563,Linear,LOO-StabCP,SGD
0.86,3.0342606142950013,0.6080907920864376,Linear,OracleCP,SGD
0.83,3.0114651524592864,42.04314153273136,Linear,FullCP,SGD
0.88,3.334662308909939,0.004255777916355759,Linear,SplitCP,SGD
0.86,3.141784075657035,0.642007562096634,Linear,RO-StabCP,SGD
0.86,3.100244663332437,0.04569297677304021,Linear,LOO-StabCP,SGD
0.89,3.0397591099834544,0.7113176790556865,Linear,OracleCP,SGD
0.89,3.0509837591409217,46.539787579237064,Linear,FullCP,SGD
0.93,3.534783318394155,0.02745624022652713,Linear,SplitCP,SGD
0.9,3.16749166702623,0.7952600666644147,Linear,RO-StabCP,SGD
0.9,3.127268320115367,0.04555947803612031,Linear,LOO-StabCP,SGD
0.91,3.308859757534074,0.972081166422964,Linear,OracleCP,SGD
0.9,3.343842907507449,34.00377477792182,Linear,FullCP,SGD
0.87,3.2154871535357996,0.004227460002463658,Linear,SplitCP,SGD
0.91,3.4789694102067212,0.860091907812245,Linear,RO-StabCP,SGD
0.91,3.437354794494567,0.04608133673498903,Linear,LOO-StabCP,SGD
0.96,3.644567036573237,0.8155195113460778,Linear,OracleCP,SGD
0.96,3.6591965669697397,41.21761366153256,Linear,FullCP,SGD
0.98,4.4673150661186565,0.01443809066870124,Linear,SplitCP,SGD
0.96,3.798989098326572,0.7666872915472848,Linear,RO-StabCP,SGD
0.96,3.7622996455764577,0.04574152176828381,Linear,LOO-StabCP,SGD
0.94,3.8510771467482403,0.6416070658858744,Linear,OracleCP,SGD
0.93,3.840276098446211,45.71531151626854,Linear,FullCP,SGD
0.91,3.418087260497985,0.00425982333262606,Linear,SplitCP,SGD
0.95,4.004876482952593,0.6062015826882075,Linear,RO-StabCP,SGD
0.95,3.9646558141342974,0.04563634094525601,Linear,LOO-StabCP,SGD
0.99,3.4629348387356065,2.1355388403450175,Linear,OracleCP,SGD
0.99,3.385501426438434,48.29064778643924,Linear,FullCP,SGD
0.99,3.9438802703783624,0.00425982333262606,Linear,SplitCP,SGD
0.99,3.5445713935285683,0.6144137777169167,Linear,RO-StabCP,SGD
0.99,3.50590870322051,0.04564443177779661,Linear,LOO-StabCP,SGD
0.95,3.376199739096271,0.8395128752452281,Linear,OracleCP,SGD
0.94,3.58273290987612,38.68762650775193,Linear,FullCP,SGD
0.86,2.9728315307578304,0.004308368327869661,Linear,SplitCP,SGD
0.95,3.7025758877291763,0.7293035997934411,Linear,RO-StabCP,SGD
0.95,3.662640700161844,0.047610504085162486,Linear,LOO-StabCP,SGD
0.98,3.6052369602906653,0.8184241202281534,Linear,OracleCP,SGD
0.98,3.645496611695597,40.73304965525974,Linear,FullCP,SGD
0.98,3.632334149175778,0.004227460002463658,Linear,SplitCP,SGD
1.0,3.735278022780422,0.6442770406242725,Linear,RO-StabCP,SGD
0.99,3.6964187093987046,0.04517111807417149,Linear,LOO-StabCP,SGD
0.9,3.0749174874250382,0.845212866770081,Linear,OracleCP,SGD
0.9,3.0602473264361993,41.12759910410211,Linear,FullCP,SGD
0.93,3.8501759259305803,0.004514684557654969,Linear,SplitCP,SGD
0.9,3.1813062462871,0.7469011605692467,Linear,RO-StabCP,SGD
0.9,3.1403906206541143,0.04605301882109693,Linear,LOO-StabCP,SGD
0.91,3.132188512367547,0.9177633621616439,Linear,OracleCP,SGD
0.91,3.1041429125754485,41.88150692565152,Linear,FullCP,SGD
0.87,2.665358484216465,0.0133579645245311,Linear,SplitCP,SGD
0.92,3.2341469439749138,0.6537149967828827,Linear,RO-StabCP,SGD
0.92,3.194209909452951,0.045660613442877813,Linear,LOO-StabCP,SGD
0.91,3.215742711828881,0.7869629178940291,Linear,OracleCP,SGD
0.9,3.402995610404292,44.36658186799928,Linear,FullCP,SGD
0.99,5.173646683926051,0.004227460002463658,Linear,SplitCP,SGD
0.91,3.547172084191124,0.7185306562656317,Linear,RO-StabCP,SGD
0.91,3.5104815905942672,0.0454907059595252,Linear,LOO-StabCP,SGD
0.84,3.1963923737522326,0.983428559061156,Linear,OracleCP,SGD
0.83,3.1675751938201744,43.09083152924624,Linear,FullCP,SGD
0.86,3.467693298132431,0.0042760049977072605,Linear,SplitCP,SGD
0.84,3.292422202492661,0.8581258355048791,Linear,RO-StabCP,SGD
0.84,3.2529914419685877,0.04630383462985554,Linear,LOO-StabCP,SGD
0.83,2.696771368534542,0.7319735745318391,Linear,OracleCP,SGD
0.82,2.655673526607931,44.6529609311901,Linear,FullCP,SGD
0.83,2.718863863213741,0.004227460002463658,Linear,SplitCP,SGD
0.85,2.7938589689144937,0.6874820863910781,Linear,RO-StabCP,SGD
0.83,2.7517523704606157,0.09403570120312703,Linear,LOO-StabCP,SGD
0.96,3.565053566943287,0.6180991519391602,Linear,OracleCP,SGD
0.95,3.578472849804881,41.01313405073397,Linear,FullCP,SGD
0.99,4.535050997279251,0.004344777074302363,Linear,SplitCP,SGD
0.97,3.6787911839699863,0.728251791563163,Linear,RO-StabCP,SGD
0.97,3.6390232928748105,0.045660613442877813,Linear,LOO-StabCP,SGD
0.97,3.7255919338793473,0.837813800411702,Linear,OracleCP,SGD
0.97,3.8456452967178962,36.45355346331121,Linear,FullCP,SGD
0.98,4.042872597577165,0.004243641667544859,Linear,SplitCP,SGD
0.97,3.9937557731189033,0.6647266198706397,Linear,RO-StabCP,SGD
0.97,3.953399625969455,0.047477005348242576,Linear,LOO-StabCP,SGD
0.9,3.423712350708469,0.7746243982696136,Linear,OracleCP,SGD
0.88,3.4970776464940765,40.2131408470333,Linear,FullCP,SGD
0.94,3.8663632432152384,0.004243641667544859,Linear,SplitCP,SGD
0.91,3.6442935681256112,0.5684740305513882,Linear,RO-StabCP,SGD
0.9,3.6035006638371594,0.04553925095476881,Linear,LOO-StabCP,SGD
0.9,3.1278602570889724,0.5708608261508653,Linear,OracleCP,SGD
0.9,3.2628679761983586,47.25850027923486,Linear,FullCP,SGD
0.85,2.853684862770173,0.00427195958143696,Linear,SplitCP,SGD
0.9,3.362859163404211,0.5695582021118286,Linear,RO-StabCP,SGD
0.9,3.3229298865434616,0.0454219338829301,Linear,LOO-StabCP,SGD
0.88,3.510908447159547,0.6071603463442685,Linear,OracleCP,SGD
0.88,3.4631539185782803,37.93405041033669,Linear,FullCP,SGD
0.91,3.709488771574815,0.004328595409221162,Linear,SplitCP,SGD
0.9,3.596925812063954,0.6820976373353086,Linear,RO-StabCP,SGD
0.88,3.553815762399816,0.04581029384487892,Linear,LOO-StabCP,SGD
0.88,2.9477370433175087,0.8352328248312505,Linear,OracleCP,SGD
0.85,2.939138835823373,44.75262785184148,Linear,FullCP,SGD
0.85,2.9048121707269448,0.00454704788781737,Linear,SplitCP,SGD
0.89,3.1161410905540765,0.6632379066831693,Linear,RO-StabCP,SGD
0.88,3.0741143625094405,0.04562420469644511,Linear,LOO-StabCP,SGD
0.86,2.9233044468693117,0.8065791413887146,Linear,OracleCP,SGD
0.85,2.918360572715394,61.701433311211645,Linear,FullCP,SGD
0.84,2.8372874039966245,0.004223414586193359,Linear,SplitCP,SGD
0.87,3.027344731658461,1.077601804417473,Linear,RO-StabCP,SGD
0.87,2.9889914226693692,0.04598424674450182,Linear,LOO-StabCP,SGD
0.94,3.6567850301538347,0.8675921095773814,Linear,OracleCP,SGD
0.94,3.71453172023771,36.898804114269254,Linear,FullCP,SGD
0.88,3.2958092504987184,0.004328595409221162,Linear,SplitCP,SGD
0.94,3.819500486197786,0.8087313028445142,Linear,RO-StabCP,SGD
0.94,3.779687032132522,0.0721823625109656,Linear,LOO-StabCP,SGD
0.9,3.058711173641545,0.9167843714242313,Linear,OracleCP,SGD
0.9,3.008214866654789,42.77526074224893,Linear,FullCP,SGD
0.95,3.43269219209788,0.01574880554027849,Linear,SplitCP,SGD
0.91,3.158009375350572,0.5862293625617355,Linear,RO-StabCP,SGD
0.9,3.1186842101270362,0.045709158438121414,Linear,LOO-StabCP,SGD
0.9,3.3324119587412087,0.7588149114852807,Linear,OracleCP,SGD
0.88,3.2598091088768233,46.35552291354116,Linear,FullCP,SGD
0.89,3.255231610943771,0.0046320016294936735,Linear,SplitCP,SGD
0.91,3.4099313876841104,0.8444361468461833,Linear,RO-StabCP,SGD
0.91,3.372103624460227,0.04571320385439171,Linear,LOO-StabCP,SGD
0.91,3.275137842607608,0.7388952817703227,Linear,OracleCP,SGD
0.9,3.248702749225497,38.044381048276584,Linear,FullCP,SGD
0.95,3.654550828236839,0.004207232921112158,Linear,SplitCP,SGD
0.91,3.3601519561044255,0.8003492003324523,Linear,RO-StabCP,SGD
0.91,3.3179760384972803,0.04565656802660751,Linear,LOO-StabCP,SGD
0.9,2.7839883511431065,0.5962943582422423,Linear,OracleCP,SGD
0.9,2.9880471719064663,45.5058803159551,Linear,FullCP,SGD
0.9,3.0473168958987564,0.004381185820735064,Linear,SplitCP,SGD
0.9,3.113946915335372,0.8791984088568725,Linear,RO-StabCP,SGD
0.9,3.075158734482204,0.04576174884963531,Linear,LOO-StabCP,SGD
0.92,3.3868861300837545,1.2965518692149283,Linear,OracleCP,SGD
0.9,3.313917817978989,39.76907550304246,Linear,FullCP,SGD
0.96,3.6474525963796203,0.004381185820735064,Linear,SplitCP,SGD
0.92,3.466647573510851,0.7723872830721377,Linear,RO-StabCP,SGD
0.92,3.4279447343015392,0.0454502517968222,Linear,LOO-StabCP,SGD
0.83,3.210049285953378,0.8618921180525285,Linear,OracleCP,SGD
0.82,3.150291024118484,46.996676892804764,Linear,FullCP,SGD
0.88,3.5762441888084653,0.04033280021489251,Linear,SplitCP,SGD
0.84,3.291194830650635,0.733171017747848,Linear,RO-StabCP,SGD
0.83,3.252678339906959,0.04600042840958302,Linear,LOO-StabCP,SGD
0.91,3.2959787387583153,0.8922934213238342,Linear,OracleCP,SGD
0.9,3.3509429302223315,43.836357248283576,Linear,FullCP,SGD
0.86,3.0112257168876493,0.012387064619659063,Linear,SplitCP,SGD
0.93,3.489089505970366,0.832045036810254,Linear,RO-StabCP,SGD
0.91,3.450948759255841,0.04555947803612031,Linear,LOO-StabCP,SGD
0.93,3.1083796350053614,0.7322082086755165,Linear,OracleCP,SGD
0.93,3.148841095360503,46.071563009279984,Linear,FullCP,SGD
0.92,2.979312627567901,0.004292186662788461,Linear,SplitCP,SGD
0.94,3.280308219722289,0.7160224981780456,Linear,RO-StabCP,SGD
0.93,3.2450691335042814,0.0454704788781737,Linear,LOO-StabCP,SGD
0.92,3.5025403180575494,0.9202966409472717,Nonlinear,OracleCP,RLM
0.92,3.5995116297469805,43.10452977123808,Nonlinear,FullCP,RLM
0.89,3.2854613100417622,0.004271749937401685,Nonlinear,SplitCP,RLM
0.92,3.7312724553320993,0.9292506170821874,Nonlinear,RO-StabCP,RLM
0.92,3.731273963499301,0.008575672585460138,Nonlinear,LOO-StabCP,RLM
0.87,3.6010690807812917,0.9787103101332133,Nonlinear,OracleCP,RLM
0.87,3.572286272531572,46.1925355468831,Nonlinear,FullCP,RLM
0.91,3.9425149685321674,0.0044374576772332796,Nonlinear,SplitCP,RLM
0.88,3.705528730291743,1.0270886527871363,Nonlinear,RO-StabCP,RLM
0.88,3.706489799693577,0.00919901885443503,Nonlinear,LOO-StabCP,RLM
0.93,3.5113305738112333,1.1910659212242296,Nonlinear,OracleCP,RLM
0.93,3.5770560607546087,58.5022350829952,Nonlinear,FullCP,RLM
0.91,3.4861637977728,0.005343594760901472,Nonlinear,SplitCP,RLM
0.93,3.7265686692627633,1.1025503854308103,Nonlinear,RO-StabCP,RLM
0.93,3.7259295238672916,0.014727606701612921,Nonlinear,LOO-StabCP,RLM
0.89,3.617191150915174,0.9946906417560242,Nonlinear,OracleCP,RLM
0.88,3.6522516262829248,62.46946866883514,Nonlinear,FullCP,RLM
0.95,4.6160011990854874,0.004491931925958945,Nonlinear,SplitCP,RLM
0.9,3.8041917180218796,1.0193835627840788,Nonlinear,RO-StabCP,RLM
0.9,3.8042267389778477,0.014627889578526175,Nonlinear,LOO-StabCP,RLM
0.86,3.434604252808538,1.073402914972986,Nonlinear,OracleCP,RLM
0.85,3.589247762685571,66.17183620980491,Nonlinear,FullCP,RLM
0.96,4.405339053454615,0.007679498074126002,Nonlinear,SplitCP,RLM
0.87,3.6850798954284585,0.9923016351902667,Nonlinear,RO-StabCP,RLM
0.87,3.685137464509545,0.009728131985094216,Nonlinear,LOO-StabCP,RLM
0.89,3.44945023282263,1.1611102942106464,Nonlinear,OracleCP,RLM
0.84,3.3632832023724974,72.43049780957675,Nonlinear,FullCP,RLM
0.96,4.792334843561208,0.004995270328194242,Nonlinear,SplitCP,RLM
0.91,3.5394955221042097,1.2045982020452481,Nonlinear,RO-StabCP,RLM
0.91,3.5385777169679433,0.014618658204161592,Nonlinear,LOO-StabCP,RLM
0.96,4.393034442666908,1.2260091409873275,Nonlinear,OracleCP,RLM
0.96,4.30627047970237,64.23851276702091,Nonlinear,FullCP,RLM
0.98,4.822948353558143,0.011238878389769578,Nonlinear,SplitCP,RLM
0.97,4.493561187247778,1.2249340971727114,Nonlinear,RO-StabCP,RLM
0.97,4.493850766833318,0.014925761351339837,Nonlinear,LOO-StabCP,RLM
0.91,3.8913845442766193,0.9644754394632783,Nonlinear,OracleCP,RLM
0.91,3.896191222975469,37.90721381472213,Nonlinear,FullCP,RLM
0.95,4.688381570079665,0.008027182708609944,Nonlinear,SplitCP,RLM
0.91,4.048752445332366,1.0093924737292133,Nonlinear,RO-StabCP,RLM
0.91,4.048087343852697,0.009226255978797861,Nonlinear,LOO-StabCP,RLM
0.86,3.356112043498656,0.9177230068942225,Nonlinear,OracleCP,RLM
0.85,3.3444098160605096,49.413707553727086,Nonlinear,FullCP,RLM
0.92,3.934062988620589,0.0042429590173537245,Nonlinear,SplitCP,RLM
0.86,3.483949226371098,0.92242981962346,Nonlinear,RO-StabCP,RLM
0.86,3.483853215056146,0.008739826529606606,Nonlinear,LOO-StabCP,RLM
0.9,3.3779505284350706,0.9702798717444395,Nonlinear,OracleCP,RLM
0.9,3.838117266861433,38.80553375229844,Nonlinear,FullCP,RLM
0.9,3.95279555729652,0.008036414082974529,Nonlinear,SplitCP,RLM
0.9,4.000271928794596,0.9672253836267164,Nonlinear,RO-StabCP,RLM
0.9,4.000280610671976,0.009227444175498254,Nonlinear,LOO-StabCP,RLM
0.88,3.678198553152703,1.1002258156861127,Nonlinear,OracleCP,RLM
0.85,3.8091175861720443,57.99266257827193,Nonlinear,FullCP,RLM
0.84,3.647763973171192,0.0048632890947045435,Nonlinear,SplitCP,RLM
0.9,3.9886404980586097,1.0935897371144232,Nonlinear,RO-StabCP,RLM
0.9,3.988432338979503,0.010254137524383145,Nonlinear,LOO-StabCP,RLM
0.92,3.5284303275295055,0.963117239234984,Nonlinear,OracleCP,RLM
0.92,3.674561489160449,49.11503383954041,Nonlinear,FullCP,RLM
0.83,3.0758967079289765,0.00444385565946616,Nonlinear,SplitCP,RLM
0.92,3.821073305162993,0.9921504600100783,Nonlinear,RO-StabCP,RLM
0.92,3.820854815537718,0.010340693084019394,Nonlinear,LOO-StabCP,RLM
0.85,3.523309006031539,0.9684042575529976,Nonlinear,OracleCP,RLM
0.84,3.5558951048204825,40.38409684924766,Nonlinear,FullCP,RLM
0.94,4.4092879369522855,0.004252555990703045,Nonlinear,SplitCP,RLM
0.86,3.6907663494415557,0.9936332380924214,Nonlinear,RO-StabCP,RLM
0.86,3.691009077864125,0.014495908345036477,Nonlinear,LOO-StabCP,RLM
0.92,3.4067900640384625,1.0188794017841278,Nonlinear,OracleCP,RLM
0.91,3.6011446564068263,57.45585980416679,Nonlinear,FullCP,RLM
0.94,3.9164631529597904,0.004872429069322943,Nonlinear,SplitCP,RLM
0.92,3.720112787265247,1.13113821524275,Nonlinear,RO-StabCP,RLM
0.92,3.7194002172716027,0.013498005916199547,Nonlinear,LOO-StabCP,RLM
0.93,3.7877721143268617,0.9790435536078002,Nonlinear,OracleCP,RLM
0.92,3.7855445340653104,49.90303693406527,Nonlinear,FullCP,RLM
0.9,3.5213623157146077,0.004290943884100325,Nonlinear,SplitCP,RLM
0.93,3.906847183876191,0.9049039182926778,Nonlinear,RO-StabCP,RLM
0.93,3.9066136371488795,0.012673397406127484,Nonlinear,LOO-StabCP,RLM
0.88,3.166678444516841,0.9732187391832399,Nonlinear,OracleCP,RLM
0.87,3.1851136069480157,49.122669282936876,Nonlinear,FullCP,RLM
0.79,2.8160987669440503,0.004514050664535473,Nonlinear,SplitCP,RLM
0.88,3.285137758797349,0.9552770604070666,Nonlinear,RO-StabCP,RLM
0.88,3.285203713853927,0.009111183698352204,Nonlinear,LOO-StabCP,RLM
0.84,3.845987543377587,1.0756368161694692,Nonlinear,OracleCP,RLM
0.84,3.758338188264204,68.45879642134385,Nonlinear,FullCP,RLM
0.85,4.092185595637051,0.004710651518577261,Nonlinear,SplitCP,RLM
0.84,3.9243305956142263,1.0336375360009662,Nonlinear,RO-StabCP,RLM
0.84,3.9238316125380948,0.00973919135438248,Nonlinear,LOO-StabCP,RLM
0.88,3.7187564822411603,1.0268171041412235,Nonlinear,OracleCP,RLM
0.88,3.812102848703623,56.33831090318668,Nonlinear,FullCP,RLM
0.87,3.710326147630809,0.004837605766026839,Nonlinear,SplitCP,RLM
0.89,3.939853287220266,1.021950798854895,Nonlinear,RO-StabCP,RLM
0.89,3.939543085300338,0.01295244083122724,Nonlinear,LOO-StabCP,RLM
0.85,3.769843940714957,0.9606669034395372,Nonlinear,OracleCP,RLM
0.82,3.7950315784230586,51.024992491008156,Nonlinear,FullCP,RLM
0.75,3.1455679569031627,0.004538545796512786,Nonlinear,SplitCP,RLM
0.86,3.940555379725097,0.9642592790635531,Nonlinear,RO-StabCP,RLM
0.86,3.9404920263341,0.01340989656087817,Nonlinear,LOO-StabCP,RLM
0.94,3.5011187206274856,1.0053611051242755,Nonlinear,OracleCP,RLM
0.94,3.561279678521664,48.42064967703689,Nonlinear,FullCP,RLM
0.97,4.094503935684447,0.004939242283783449,Nonlinear,SplitCP,RLM
0.94,3.6504461783003648,1.0430037249911717,Nonlinear,RO-StabCP,RLM
0.94,3.650337317334806,0.012895864388339343,Nonlinear,LOO-StabCP,RLM
0.9,3.9314844586696567,1.009098349345993,Nonlinear,OracleCP,RLM
0.9,3.858142185036343,57.449693885889474,Nonlinear,FullCP,RLM
0.9,3.9614676962216397,0.004445775054136024,Nonlinear,SplitCP,RLM
0.91,4.033211508774189,0.9887581584304591,Nonlinear,RO-StabCP,RLM
0.91,4.033053437374565,0.010077370415263286,Nonlinear,LOO-StabCP,RLM
0.93,3.802479060953372,0.9972296353052695,Nonlinear,OracleCP,RLM
0.93,3.9098851315926275,53.21779204423011,Nonlinear,FullCP,RLM
0.87,3.3310651425861386,0.004460856012256384,Nonlinear,SplitCP,RLM
0.93,4.0495437097271605,0.9767762915039598,Nonlinear,RO-StabCP,RLM
0.93,4.050143165426551,0.013945773272754971,Nonlinear,LOO-StabCP,RLM
0.89,3.9481963854688935,1.0986885633550438,Nonlinear,OracleCP,RLM
0.88,4.205846159982014,49.055570078670556,Nonlinear,FullCP,RLM
0.93,4.524736565211944,0.005118294386557908,Nonlinear,SplitCP,RLM
0.91,4.331974650211138,1.090738430632467,Nonlinear,RO-StabCP,RLM
0.91,4.33078663921679,0.012460984395995864,Nonlinear,LOO-StabCP,RLM
0.83,3.0842475706757186,1.07443417830918,Nonlinear,OracleCP,RLM
0.83,3.049688994465572,60.71972719164623,Nonlinear,FullCP,RLM
0.82,3.092265676803459,0.010134403856882102,Nonlinear,SplitCP,RLM
0.83,3.180268119668462,1.035112727904376,Nonlinear,RO-StabCP,RLM
0.83,3.1805616881126895,0.009675577131038414,Nonlinear,LOO-StabCP,RLM
0.95,3.9228578345865737,1.1099416087054719,Nonlinear,OracleCP,RLM
0.95,3.8254221810309716,53.755158937568694,Nonlinear,FullCP,RLM
0.95,3.9520297714944927,0.005501167923322691,Nonlinear,SplitCP,RLM
0.95,4.005855568379361,1.048730741687315,Nonlinear,RO-StabCP,RLM
0.95,4.006401751568036,0.009729320181794607,Nonlinear,LOO-StabCP,RLM
0.91,3.615492404984384,0.9641189804531607,Nonlinear,OracleCP,RLM
0.9,3.565782116271447,52.22253271325333,Nonlinear,FullCP,RLM
0.95,4.150528893004719,0.004414699140433464,Nonlinear,SplitCP,RLM
0.93,3.745964901435629,0.9659989818324195,Nonlinear,RO-StabCP,RLM
0.93,3.7458141199544484,0.012922644513971257,Nonlinear,LOO-StabCP,RLM
0.89,3.7196737398846667,0.8861691639188658,Nonlinear,OracleCP,RLM
0.87,3.7496813896516823,44.39873747263882,Nonlinear,FullCP,RLM
0.95,4.734771700051178,0.004430511296523295,Nonlinear,SplitCP,RLM
0.89,3.86756717723509,0.9022865951609527,Nonlinear,RO-StabCP,RLM
0.89,3.8676589421483776,0.01048674987842143,Nonlinear,LOO-StabCP,RLM
0.87,3.7508374733455025,0.9090981612453154,Nonlinear,OracleCP,RLM
0.87,3.7597868038561626,44.598252973186675,Nonlinear,FullCP,RLM
0.87,3.7531724901204244,0.004272572535117341,Nonlinear,SplitCP,RLM
0.89,3.8852552835095038,0.91409461977021,Nonlinear,RO-StabCP,RLM
0.89,3.885280823158232,0.012876213442909784,Nonlinear,LOO-StabCP,RLM
0.92,3.924010490054652,0.9107423512794194,Nonlinear,OracleCP,RLM
0.91,3.9655686714932457,39.694265765100305,Nonlinear,FullCP,RLM
0.92,4.0280331234978295,0.007070958564032919,Nonlinear,SplitCP,RLM
0.92,4.091957650389911,0.8995622429264462,Nonlinear,RO-StabCP,RLM
0.92,4.091304192595678,0.010000686028214908,Nonlinear,LOO-StabCP,RLM
0.94,3.8428997950651818,0.9125834163668037,Nonlinear,OracleCP,RLM
0.93,4.031928091030558,38.65182058395806,Nonlinear,FullCP,RLM
0.94,4.25012963996702,0.004321562799071966,Nonlinear,SplitCP,RLM
